step,"[0,0,0]","[0,1,0]","[1,0,0]","[1,1,0]","[1,1,1]",proliferation_rate,death_rate,mutation_rate,fitness,scenario,treatment,seed
443,522,84,155,14,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
444,523,83,164,15,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
445,523,83,167,15,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
446,538,83,171,15,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
447,533,83,180,15,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
448,538,83,185,16,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
449,535,90,184,16,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
450,540,91,192,17,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
451,545,95,196,15,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
452,554,94,199,16,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
453,560,96,203,16,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
454,569,98,207,17,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
455,582,98,206,18,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
456,590,99,211,19,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
457,589,100,213,20,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
458,598,103,215,20,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
459,599,103,218,20,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
460,594,105,220,21,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
461,594,109,218,22,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
462,597,111,216,22,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
463,603,119,216,23,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
464,616,116,221,22,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
465,629,119,228,22,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
466,633,121,229,25,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
467,643,121,231,25,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
468,646,121,236,25,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
469,651,122,235,26,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
470,658,124,235,26,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
471,659,125,243,28,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
472,666,127,247,31,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
473,674,132,252,32,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
474,683,134,260,33,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
475,687,137,263,32,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
476,696,137,265,32,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
477,706,141,272,32,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
478,706,145,276,31,3,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
479,717,145,285,32,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
480,719,145,293,34,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
481,728,148,294,36,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
482,735,151,294,35,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
483,745,151,301,36,5,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
484,748,154,309,37,5,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
485,755,152,310,37,5,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
486,762,154,315,39,6,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
487,772,158,321,42,5,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
488,775,159,325,43,5,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
489,785,163,330,46,4,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
490,793,166,334,46,5,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
491,815,172,339,49,6,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
492,809,178,346,50,6,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
493,821,182,353,52,7,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
494,833,183,358,55,7,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 0, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(100, 100, 100, [(51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51), (51, 51, 51)], Any[])"
